Step,WaitingVehicles,QueueLength,AvgWaitTime,TotalVehicles,CumulativeThroughput,AvgSpeed,CurrentPhase
675,21,35,17.823529411764707,34,243,2.532139977242973,3
676,23,39,17.942857142857143,35,243,2.500431916021532,4
677,20,33,17.147058823529413,34,244,2.41962468056474,4
678,20,33,15.941176470588236,34,244,2.6136361486554383,4
679,21,34,14.970588235294118,34,245,2.4677652205119562,4
680,19,30,14.484848484848484,33,246,2.2669898117844514,4
681,18,28,14.15625,32,247,2.124006435073748,4
682,19,29,13.242424242424242,33,247,2.2464944736911163,4
683,17,25,13.612903225806452,31,249,1.8116305993907837,4
684,18,26,14.193548387096774,31,249,1.9725495157642035,4
685,18,25,14.266666666666667,30,250,1.8720957506393268,4
686,18,25,13.419354838709678,31,250,2.182535397203041,4
687,16,21,13.064516129032258,31,250,2.6014777075727857,4
688,17,23,13.15625,32,250,2.910257464235512,4
689,16,21,14.096774193548388,31,251,2.9462214146945302,4
690,16,21,14.612903225806452,31,251,3.251474047034225,4
691,16,21,15.129032258064516,31,251,3.322487428175295,4
692,17,23,15.64516129032258,31,252,2.9667411317602443,4
693,17,23,15.65625,32,252,2.9611536599444266,4
694,16,21,16.677419354838708,31,253,2.808308439234907,4
695,18,24,16.6875,32,253,2.8408288598220093,4
696,17,22,17.21875,32,253,2.993835816307543,4
697,19,25,17.242424242424242,33,253,3.013428695945664,4
698,19,25,18.375,32,254,2.958779117064369,5
699,21,29,17.852941176470587,34,254,2.8407167152689508,5
700,19,25,18.96969696969697,33,255,2.6731772357097086,5
701,19,25,19.545454545454547,33,255,2.748773066038399,5
702,20,27,20.75,32,257,1.9514383371671444,6
703,19,27,17.0,32,258,1.5618086382543543,6
704,18,25,15.6875,32,258,1.8341942197937424,6
705,18,26,14.46875,32,258,2.091063132967421,6
706,17,25,13.40625,32,258,2.3521103554243337,6
707,17,26,12.875,32,259,2.1745618695194606,6
708,17,26,12.46875,32,260,1.9617370506185734,6
709,16,25,11.727272727272727,33,260,2.018770339545799,6
710,15,23,12.181818181818182,33,260,1.8547000489757919,6
711,17,27,12.696969696969697,33,260,1.8384946860430715,6
712,20,32,12.882352941176471,34,260,2.022166626239924,6
713,19,30,13.441176470588236,34,260,2.183211307791117,6
714,20,32,13.6,35,260,2.132119750187114,6
715,21,34,13.777777777777779,36,260,2.1484822953741185,6
716,21,33,14.36111111111111,36,260,2.273301132284593,6
717,22,35,14.54054054054054,37,260,2.4302876646811753,6
718,22,35,14.710526315789474,38,260,2.5165488177836806,6
719,21,33,15.675675675675675,37,261,2.3486667771549383,6
720,22,35,16.27027027027027,37,261,2.4620847082345714,6
721,23,37,16.42105263157895,38,261,2.613092378888795,6
722,23,37,17.486486486486488,37,262,2.538527795353441,6
723,23,37,18.61111111111111,36,263,2.394591405492031,6
724,24,38,19.82857142857143,35,264,2.1288493243418443,7
725,26,42,19.405405405405407,37,264,2.18768471622172,7
726,24,38,20.61111111111111,36,265,1.8699823793472328,7
727,24,38,21.27777777777778,36,265,1.7917743662231524,7
728,26,41,22.0,36,265,1.806606104324805,0
729,23,37,15.243243243243244,37,265,1.80993169954533,0
730,20,33,10.210526315789474,38,265,1.9045959061555608,0
731,16,26,8.026315789473685,38,265,2.107944221795234,0
732,14,22,7.378378378378378,37,266,2.08557502120059,0
733,16,25,7.578947368421052,38,266,2.3015953296394143,0
734,16,25,7.342105263157895,38,268,1.9220869671756255,0
735,15,23,7.128205128205129,39,268,2.1245495446973726,0
736,14,21,7.684210526315789,38,269,2.1303950899552286,0
737,15,22,8.078947368421053,38,269,2.2983138336189675,0
738,16,24,8.5,38,269,2.568581665847296,0
739,16,24,8.921052631578947,38,269,2.7992953682008626,0
740,17,26,9.102564102564102,39,269,3.0650962471817382,0
741,16,24,9.512820512820513,39,269,3.3772702736085556,0
742,16,24,9.923076923076923,39,269,3.631449102259953,0
743,16,24,10.605263157894736,38,270,3.6915430381545575,0
744,17,26,10.743589743589743,39,270,3.949454649748864,0
745,17,26,11.447368421052632,38,272,3.6551716158889396,0
746,16,24,11.868421052631579,38,272,3.8861534961404836,0
747,16,24,12.972222222222221,36,274,3.6118019758027966,0
748,17,25,13.444444444444445,36,274,3.903564066690379,0
749,18,27,13.916666666666666,36,275,3.7546272208440663,0
750,17,25,14.38888888888889,36,275,3.936012820782255,1
751,18,27,15.314285714285715,35,276,3.9434400551778204,1
752,19,29,16.294117647058822,34,278,3.8317893614710927,1
753,18,27,17.875,32,280,3.5408389943129213,1
754,18,27,18.4375,32,280,3.752326933856029,2
755,16,25,18.20689655172414,29,283,3.0304893643680195,2
756,15,24,17.285714285714285,28,284,2.674355506866125,2
757,15,25,16.035714285714285,28,285,2.329868398136235,2
758,13,22,15.407407407407407,27,286,2.124067007251316,2
759,15,26,16.576923076923077,26,287,2.0156430540596046,2
760,15,26,17.153846153846153,26,287,2.191390053462245,2
761,16,28,17.73076923076923,26,288,1.8094407601260163,2
762,17,29,17.666666666666668,27,288,1.9847485817450092,2
763,16,27,18.25925925925926,27,288,2.306133468573047,2
764,16,27,18.85185185185185,27,288,2.524011326423482,2
765,16,27,19.444444444444443,27,288,2.7395552788895654,2
766,17,29,19.321428571428573,28,288,2.732217718835975,2
767,17,29,19.20689655172414,29,288,2.7019453584144686,2
768,17,29,19.75862068965517,29,289,2.281906566631392,2
769,17,29,20.344827586206897,29,289,2.4180167846478735,2
770,17,29,20.93103448275862,29,289,2.525702531066756,2
771,18,30,22.321428571428573,28,290,2.482785118770242,2
772,18,30,23.814814814814813,27,291,2.3084962226768737,2
773,19,32,24.48148148148148,27,292,2.0416511639791146,2
774,18,30,25.14814814814815,27,292,2.2512578004721715,2
775,18,30,26.807692307692307,26,293,2.022934205000744,2
776,19,32,26.48148148148148,27,293,1.896150077890501,3
777,19,32,26.178571428571427,28,293,1.704784919149548,3
778,19,32,25.896551724137932,29,293,1.4770818643067147,3
779,20,33,26.586206896551722,29,293,1.514489100865501,3
780,20,33,27.275862068965516,29,293,1.5540539604227588,4
781,18,29,25.035714285714285,28,294,1.369550929975453,4
782,18,28,22.0,29,294,1.2394607341197794,4
783,18,28,20.103448275862068,29,295,0.9646109138768586,4
784,16,24,18.24137931034483,29,295,1.0616803102491312,4
785,15,22,16.586206896551722,29,295,1.2846027846762207,4
786,15,21,15.172413793103448,29,295,1.564227572289584,4
787,16,23,12.96774193548387,31,295,1.714714583736979,4
788,14,19,13.419354838709678,31,295,2.0501690723481643,4
789,14,19,11.8125,32,295,2.3282712168066864,4
790,13,17,12.21875,32,295,2.5028767328720667,4
791,13,17,12.625,32,295,2.647057914751631,4
792,14,19,12.636363636363637,33,295,2.5761589586257716,4
793,14,19,13.06060606060606,33,295,2.576079090043703,4
794,17,24,13.545454545454545,33,296,2.3303882229476773,4
795,18,26,13.228571428571428,35,296,2.317865201018243,4
796,17,24,13.305555555555555,36,296,2.4891658571754727,4
797,16,22,13.75,36,296,2.6289077796538236,4
798,18,25,13.837837837837839,37,296,2.7796796589392647,4
799,17,23,14.297297297297296,37,296,3.0338968398991786,4
800,17,23,15.166666666666666,36,297,3.065348257330548,4
801,17,23,15.63888888888889,36,297,3.2765216108070816,4
802,18,25,16.11111111111111,36,298,2.9581701025335474,5
803,19,27,15.710526315789474,38,298,2.782461761185546,5
804,18,25,15.743589743589743,39,298,2.6887866006528425,5
805,20,27,16.68421052631579,38,299,2.4532923244550546,5
806,21,29,17.7027027027027,37,300,2.26759038594127,6
807,19,27,14.054054054054054,37,300,2.3870051997874846,6
808,20,30,12.54054054054054,37,301,2.171715944668643,6
809,18,27,11.694444444444445,36,302,2.0156054434688766,6
810,21,34,10.552631578947368,38,302,2.190891755980766,6
811,20,32,11.378378378378379,37,303,2.214548778080475,6
812,21,34,11.605263157894736,38,303,2.3001304380748073,6
813,20,32,12.45945945945946,37,304,2.1689457964437113,6
814,22,35,12.68421052631579,38,304,2.086171321615671,6
815,22,35,13.621621621621621,37,305,1.772949990084611,6
816,23,37,13.842105263157896,38,305,1.6725259152208707,6
817,24,39,14.076923076923077,39,305,1.8187733815372782,6
818,25,40,14.717948717948717,39,305,2.020916778891188,6
819,26,42,15.384615384615385,39,305,2.169526445181177,6
820,26,42,16.473684210526315,38,306,2.068315219745419,6
821,27,44,16.71794871794872,39,306,2.177446386444045,6
822,26,42,17.384615384615383,39,306,2.292401596895827,6
823,27,44,18.05128205128205,39,307,2.1130078111607054,6
824,26,42,18.71794871794872,39,307,2.123097118146192,6
825,27,44,19.92105263157895,38,308,1.908507691843204,6
826,27,44,21.18918918918919,37,309,1.5998675491239998,6
827,29,47,21.36842105263158,38,309,1.6901673131880912,6
828,28,45,22.7027027027027,37,310,1.483622566365535,7
829,28,45,23.45945945945946,37,310,1.5161328346721679,7
830,29,47,23.57894736842105,38,310,1.3830642177136603,7
831,28,45,24.31578947368421,38,310,1.4107164664817737,7
832,29,47,25.07894736842105,38,310,1.380438908239534,0
833,28,46,18.128205128205128,39,310,1.4001557178395991,0
834,24,40,13.45,40,310,1.5836316107414168,0
835,20,33,11.23076923076923,39,311,1.5685467255714867,0
836,18,29,10.81578947368421,38,312,1.6531886192290766,0
837,17,27,11.157894736842104,38,312,1.8794067691537883,0
838,17,27,11.91891891891892,37,313,1.8717502463642681,0
839,18,29,12.052631578947368,38,313,2.175773372846502,0
840,18,28,12.864864864864865,37,314,2.261429168755238,0
841,19,30,13.0,38,314,2.5007217552429286,0
842,18,28,13.473684210526315,38,314,2.856723528262498,0
843,20,32,13.25,40,314,3.0761425118613595,0
844,19,30,13.365853658536585,41,314,3.4027532517429617,0
845,18,28,13.804878048780488,41,314,3.7815670643653023,0
846,18,28,14.24390243902439,41,314,4.154749465960228,0
847,18,28,15.05,40,315,4.180676237830665,0
848,20,32,15.525,40,316,3.9165518542419284,0
849,19,30,16.842105263157894,38,318,3.6121056688861857,0
850,23,37,16.5,40,319,3.2648174044100164,0
851,21,32,17.92105263157895,38,321,2.966117917774406,0
852,21,32,18.473684210526315,38,321,3.219434520256122,0
853,22,34,19.54054054054054,37,323,2.918292853303056,0
854,22,34,21.91176470588235,34,326,2.3266078334610008,1
855,22,34,22.558823529411764,34,326,2.471528670717401,1
856,22,34,23.205882352941178,34,326,2.5245441373595856,1
857,23,36,23.852941176470587,34,327,2.2792088603777767,1
858,23,35,25.272727272727273,33,328,2.180336732139971,2
859,21,33,22.625,32,329,2.0873076365785854,2
860,19,31,20.774193548387096,31,330,1.7111259356754749,2
861,17,29,19.451612903225808,31,330,1.5862268761028733,2
862,18,33,17.303030303030305,33,330,1.3978277704445743,2
863,17,31,17.818181818181817,33,330,1.3731375310127625,2
864,18,32,18.363636363636363,33,330,1.359921338757399,2
865,20,35,18.96969696969697,33,330,1.3527592391718508,2
866,20,35,19.575757575757574,33,330,1.420554926277189,2
867,20,35,20.181818181818183,33,330,1.6219620664890269,2
868,22,38,20.205882352941178,34,330,1.7719325293055854,2
869,22,38,20.228571428571428,35,330,1.9314460798860995,2
870,21,36,20.82857142857143,35,330,2.1035597342251187,2
871,21,36,21.428571428571427,35,330,2.118827000908025,2
872,22,38,22.705882352941178,34,331,1.7870637247588368,2
873,25,44,22.083333333333332,36,331,1.8138260121072831,2
874,23,40,22.72222222222222,36,331,2.006742731743884,2
875,24,42,23.36111111111111,36,332,1.898473271367661,2
876,23,40,24.0,36,332,2.0622044392739145,2
877,23,40,25.34285714285714,35,333,1.9436690524973008,2
878,24,42,25.27777777777778,36,333,1.936216592024599,2
879,24,42,25.916666666666668,36,334,1.6370040477033507,2
880,24,42,26.583333333333332,36,334,1.7469347376400206,3
881,24,42,28.02857142857143,35,335,1.4287227104304578,3
882,25,44,28.742857142857144,35,335,1.5087251196678289,3
883,26,45,29.485714285714284,35,335,1.6179369785316566,3
884,27,47,30.228571428571428,35,336,1.4662040883311183,4
885,24,41,26.37142857142857,35,336,1.490521412894274,4
886,22,37,22.82857142857143,35,336,1.5518090734704293,4
887,20,33,20.205882352941178,34,337,1.23479857996053,4
888,19,30,17.323529411764707,34,337,0.9540901767714359,4
889,20,32,14.257142857142858,35,337,0.8281398268653525,4
890,19,29,12.323529411764707,34,338,0.6659232618506493,4
891,18,27,10.852941176470589,34,338,0.7231786800841724,4
892,18,27,11.382352941176471,34,338,0.9287733372777046,4
893,18,27,11.911764705882353,34,338,1.1589863284446247,4
894,19,29,12.085714285714285,35,338,1.3289999368193546,4
895,19,29,12.628571428571428,35,338,1.573143384261663,4
896,19,29,13.17142857142857,35,338,1.856005648321412,4
897,20,31,13.333333333333334,36,338,2.0491324639821893,4
898,20,31,13.486486486486486,37,338,2.2309882154779754,4
899,20,31,13.631578947368421,38,338,2.490807878037326,4
900,19,29,14.131578947368421,38,338,2.759067175544887,4
901,20,31,14.256410256410257,39,338,2.823857030706054,4
902,19,29,14.743589743589743,39,338,3.031329401096396,4
903,20,31,15.631578947368421,38,340,2.6736185522585885,4
904,19,29,16.13157894736842,38,340,2.9255468425956717,4
905,20,30,17.10810810810811,37,341,2.9919182435984246,4
906,21,32,17.18421052631579,38,341,3.1997971197742876,5
907,20,30,17.710526315789473,38,341,3.417176501214043,5
908,20,30,18.236842105263158,38,341,3.381712987630421,5
909,20,30,19.805555555555557,36,343,2.9451697779413073,5
910,20,30,20.36111111111111,36,343,3.0383316107150122,6
911,21,34,17.083333333333332,36,344,2.9502268759667447,6
912,19,31,15.147058823529411,34,346,2.583727378048417,6
913,18,30,14.794117647058824,34,346,2.487361991522255,6
914,18,30,14.558823529411764,34,346,2.443155021769039,6
915,19,31,16.0625,32,348,1.8983897546447672,6
916,21,34,16.6875,32,349,1.8021510927422206,6
917,20,32,17.3125,32,349,2.0652068004162856,6
918,20,32,19.133333333333333,30,351,1.674363980106049,6
919,21,34,19.161290322580644,31,351,1.841846598499309,6
920,21,34,19.1875,32,351,1.84799493785668,6
921,20,32,19.8125,32,351,1.992129984619356,6
922,22,36,19.848484848484848,33,351,2.107577534986092,6
923,22,36,19.88235294117647,34,351,2.175384119352808,6
924,21,34,21.12121212121212,33,352,1.9758686622717152,6
925,21,34,21.757575757575758,33,352,2.190234729532622,6
926,21,34,22.393939393939394,33,352,2.4082954402594017,6
927,22,36,23.03030303030303,33,353,2.2832454277100083,6
928,21,34,24.40625,32,354,2.2262940379588505,6
929,21,34,25.870967741935484,31,355,2.126698728387172,6
930,21,34,26.548387096774192,31,355,2.2115505750566524,6
931,21,34,27.225806451612904,31,355,2.067757714912816,6
932,23,38,27.967741935483872,31,355,1.9640321741908642,7
933,25,42,26.96969696969697,33,355,1.6799211802001206,7
934,23,38,27.666666666666668,33,355,1.4856609058910049,7
935,23,38,29.25,32,356,1.1100793592795113,7
936,26,44,29.12121212121212,33,356,1.1594920205815884,0
937,22,37,21.060606060606062,33,356,1.3599777128355175,0
938,20,34,16.96969696969697,33,357,1.2985161941229633,0
939,17,28,14.181818181818182,33,357,1.600734783032983,0
940,16,26,11.393939393939394,33,358,1.5567332688235802,0
941,15,24,11.848484848484848,33,358,1.7366225286311279,0
942,14,22,9.727272727272727,33,359,1.598170023868415,0
943,12,18,8.303030303030303,33,359,1.9324017942277119,0
944,14,22,8.17142857142857,35,359,2.1842820500728712,0
945,13,20,8.277777777777779,36,359,2.534617551472412,0
946,12,18,8.61111111111111,36,359,2.9399882315881936,0
947,13,19,8.972222222222221,36,359,3.2743229115663905,0
948,14,22,8.789473684210526,38,359,3.380145197894743,0
949,13,20,9.131578947368421,38,359,3.705547836380787,0
950,13,20,9.72972972972973,37,360,3.7397609600225414,0
951,13,20,10.08108108108108,37,360,3.835043902541191,0
952,14,22,10.157894736842104,38,360,3.685535658937869,0
953,15,22,11.13888888888889,36,362,3.09693350167765,0
954,17,24,11.942857142857143,35,363,2.9822957204812246,0
955,18,26,12.428571428571429,35,364,2.5755142993743,0
956,18,25,13.323529411764707,34,365,2.4948707847086786,0
957,19,27,13.457142857142857,35,365,2.5093609608849823,0
958,18,25,13.971428571428572,35,365,2.7217052945660813,1
959,19,27,14.514285714285714,35,365,2.87326516310416,1
960,19,27,15.057142857142857,35,365,2.8530832465511367,1
961,21,30,15.628571428571428,35,366,2.525086676219769,1
962,20,28,16.2,35,366,2.512062885846426,2
963,20,29,13.411764705882353,34,367,2.3922697255963032,2
964,19,29,11.0,34,368,2.177058572401584,2
965,17,27,9.617647058823529,34,369,2.210827950236254,2
966,16,26,9.151515151515152,33,370,2.2959859323162313,2
967,15,26,8.588235294117647,34,370,2.5488649983701244,2
968,12,22,9.21875,32,372,2.260777876409774,2
969,12,22,9.903225806451612,31,373,2.2934970444111538,2
970,12,22,10.633333333333333,30,374,2.2498221056523495,2
971,14,26,10.709677419354838,31,374,2.454115451641372,2
972,14,26,11.161290322580646,31,374,2.6875393606975124,2
973,14,26,11.612903225806452,31,374,2.9426649395562934,2
974,14,26,12.064516129032258,31,374,3.1698026464566347,2
975,16,29,12.15625,32,374,3.242149553518304,2
976,15,27,13.03225806451613,31,375,3.0740076148031856,2
977,17,31,13.125,32,375,3.1904324395124197,2
978,16,29,13.625,32,375,3.484275450082704,2
979,17,31,14.612903225806452,31,376,3.3744889747936204,2
980,17,31,15.161290322580646,31,376,3.501613941207581,2
981,18,33,15.709677419354838,31,377,3.3263933094797964,2
982,18,32,16.833333333333332,30,378,3.3082189066457044,2
983,19,34,16.870967741935484,31,378,3.4095922838342685,2
984,18,32,18.033333333333335,30,379,3.407461351055994,3
985,19,34,19.275862068965516,29,381,2.946669768008572,3
986,19,34,19.233333333333334,30,381,2.7035137287455577,3
987,19,34,20.517241379310345,29,383,1.7622431118749087,3
988,20,35,21.20689655172414,29,383,1.734137081333211,4
989,19,33,17.964285714285715,28,384,1.5334191990835309,4
990,17,29,15.0,27,385,1.3018507703241438,4
991,15,25,12.26923076923077,26,386,1.1510669338087594,4
992,13,21,9.346153846153847,26,386,1.3899303132930725,4
993,12,19,7.592592592592593,27,386,1.4954790988682451,4
994,10,15,6.5,28,386,1.6809453832398444,4
995,9,13,6.571428571428571,28,386,2.0066043252180266,4
996,10,15,6.655172413793103,29,386,2.3690353161709026,4
997,9,13,6.9655172413793105,29,386,2.791654423300058,4
998,9,13,7.275862068965517,29,386,3.2160799683772185,4
999,9,13,7.586206896551724,29,386,3.611209921139688,4
